id,object_name,object_id,start_time,end_time,duration,aspect_ratio
5VPmpRR09ZU,person,d3319282,122.16,123.24,1.08,1.410465740285949
QYgKCy64CV0,flag,fdfecc51,94.08,95.16,1.08,0.3311092080161488
WlLChq8FUxY,person,36a337b1,119.52,120.6,1.08,0.7320818917520886
WlLChq8FUxY,clothing,9ad53e3c,49.32,50.4,1.08,1.1242224901030935
jwqrVwh0ZpQ,flag,d9d38af5,73.08,74.16,1.08,0.567190004308715
WlLChq8FUxY,person,2516dac8,115.92,117.0,1.08,0.8501808968937012
6quOC6McLZU,helmet,4b193659,80.4,81.48,1.08,0.7793107721818224
UXR_bqyAy4E,person,5d031c3e,45.72,46.8,1.08,0.8319007491077323
jwqrVwh0ZpQ,person,75fcf0ea,36.0,37.08,1.08,0.3171366036791658
jwqrVwh0ZpQ,clothing,9a7a5f22,83.16,84.24,1.08,2.59732942670683
jzsiDRP5gXc,glasses,31ae0242,22.8,23.88,1.08,2.069375615974005
6quOC6McLZU,person,0145852a,53.64,54.72,1.08,0.5486991580196237
jwqrVwh0ZpQ,wheel,3ba555cb,84.72,85.8,1.08,0.8566611424210343
WlLChq8FUxY,clothing,16909216,113.52,114.6,1.08,0.8855290051736695
jwqrVwh0ZpQ,clothing,eda5825e,67.68,68.76,1.08,1.0664198559551936
_ZXJdYe4bpE,clothing,e78475fe,43.08,44.16,1.08,0.8405426353397274
jzsiDRP5gXc,outerwear,3b17df31,22.8,23.88,1.08,1.5782969494774768
jzsiDRP5gXc,clothing,514e9fdf,120.72,121.8,1.08,2.9655942733899936
WlLChq8FUxY,suit,e2f66300,63.24,64.32,1.08,0.6931363042909203
EJMaCyibnsM,hat,6a66c937,381.24,382.32,1.08,0.4940404181585564
5VPmpRR09ZU,flag,6b9f2b5f,178.56,179.64,1.08,1.2181155968993622
EJMaCyibnsM,person,b8a802b5,301.56,302.64,1.08,0.4724386410004647
EJMaCyibnsM,luggage & bags,db401fb8,138.84,139.92,1.08,0.9422404647841708
5VPmpRR09ZU,clothing,2eae8953,387.6,388.68,1.08,0.7646404318404049
p59ZDdxszkk,flag,a842c530,391.44,392.52,1.08,0.815011451784191
8AcQ8C9xa-A,person,eb423cbb,135.36,136.44,1.08,0.4276990361361946
WlLChq8FUxY,flag,a86ea3df,185.52,186.6,1.08,0.3855889058933119
QYgKCy64CV0,clothing,37ee2f88,165.24,166.32,1.08,0.991866613652945
5VPmpRR09ZU,outerwear,293b0bcf,464.76,465.84,1.08,0.97378322503747
EJMaCyibnsM,hat,44582d6e,236.4,237.48,1.08,1.3897657836589044
UXR_bqyAy4E,outerwear,dd31ae38,220.68,221.76,1.08,0.5569024445292353
5VPmpRR09ZU,clothing,56c12163,222.12,223.2,1.08,0.6309702500001094
UXR_bqyAy4E,hat,f28ce6c0,330.36,331.44,1.08,1.0930122611158608
5VPmpRR09ZU,hat,f17821d0,147.24,148.32,1.08,0.5977691361960926
p59ZDdxszkk,flag,bfe5f507,209.4,210.48,1.08,0.4950134056899943
_ZXJdYe4bpE,pants,1a5471cf,127.68,128.76,1.08,1.434871720021772
UXR_bqyAy4E,pants,2136f5f2,330.36,331.44,1.08,2.3181339401532446
p59ZDdxszkk,hat,8b797356,448.68,449.76,1.08,0.841158852300676
UXR_bqyAy4E,person,ee85a61c,409.2,410.28,1.08,0.4037083966746543
5VPmpRR09ZU,building,0e300905,329.16,330.24,1.08,1.56009326045005
5VPmpRR09ZU,clothing,af7a69a5,369.6,370.68,1.08,0.5832862850111038
EJMaCyibnsM,packaged goods,827e6492,249.12,250.2,1.08,1.3745969236757811
5VPmpRR09ZU,hat,6c9ddc96,493.44,494.52,1.08,1.2417314773829
8AcQ8C9xa-A,person,f174da40,376.8,377.88,1.08,0.6447352463207603
WlLChq8FUxY,outerwear,c609b66f,129.36,130.44,1.08,0.6531207297926751
UXR_bqyAy4E,flag,e0bef8e7,285.72,286.8,1.08,0.184266762504571
EJMaCyibnsM,hat,dc6ab93b,333.24,334.32,1.08,0.6455549463749197
jzsiDRP5gXc,bicycle,a70b0f3b,333.72,334.8,1.08,0.4860456320066543
8AcQ8C9xa-A,person,a97a7012,129.84,130.92,1.08,0.26034140533007
5VPmpRR09ZU,outerwear,1eda702e,201.84,202.92,1.08,0.7835976270914582
UXR_bqyAy4E,hat,315d0c99,371.16,372.24,1.08,1.3151175426290669
5VPmpRR09ZU,clothing,e011ca70,373.8,374.88,1.08,1.1233551617461042
WlLChq8FUxY,lighting,584c4488,255.12,256.2,1.08,0.722155284885263
8AcQ8C9xa-A,person,ef75d170,234.96,236.04,1.08,0.532400226576704
8AcQ8C9xa-A,flag,64b7e7cb,304.8,305.88,1.08,1.5493574636463696
UXR_bqyAy4E,person,9bc36a10,506.76,507.84,1.08,0.1103599635272742
p59ZDdxszkk,flag,2a989724,267.6,268.68,1.08,1.2890762976501031
UXR_bqyAy4E,shoe,67e20cd9,331.56,332.64,1.08,1.28783417387873
5VPmpRR09ZU,person,42e4d798,151.8,152.88,1.08,1.4531148707540382
EJMaCyibnsM,outerwear,a73b85f0,394.32,395.4,1.08,0.7585013193957292
EJMaCyibnsM,flag,b18262c0,329.04,330.12,1.08,1.6084194513966226
8AcQ8C9xa-A,hat,8d7c480e,324.12,325.2,1.08,1.395033536320271
WlLChq8FUxY,cat,abe38e4c,144.24,145.32,1.08,0.8008432891778522
5VPmpRR09ZU,person,3813030a,391.92,393.0,1.08,0.8162989277253208
jzsiDRP5gXc,pillow,c75849c7,294.36,295.44,1.08,1.6907404068409115
EJMaCyibnsM,flag,b529954d,198.24,199.32,1.08,0.2352609983326114
8AcQ8C9xa-A,hat,7138992b,211.8,212.88,1.08,1.5826767706360885
jzsiDRP5gXc,car,7c7b072d,209.4,210.48,1.08,1.0107526847602573
WlLChq8FUxY,pants,95c835c4,153.36,154.44,1.08,1.031004437177509
8AcQ8C9xa-A,hat,436236a7,323.76,324.84,1.08,1.2504008271113358
EJMaCyibnsM,flag,c244e19e,331.92,333.0,1.08,0.7865093983344208
UXR_bqyAy4E,person,c4013848,153.36,154.44,1.08,0.7812314153709937
WlLChq8FUxY,pants,acc92250,139.08,140.16,1.08,0.5457413823280145
jzsiDRP5gXc,hat,de29ccbb,489.48,490.56,1.08,7.607408869190294
8AcQ8C9xa-A,person,11bad8b9,211.68,212.76,1.08,0.5866630510795328
8AcQ8C9xa-A,outerwear,1c180808,223.68,224.76,1.08,1.26541895289984
UXR_bqyAy4E,clothing,6c590a13,145.8,146.88,1.08,0.3143911525942953
5VPmpRR09ZU,person,dbf8f654,201.84,202.92,1.08,0.5150548113646306
p59ZDdxszkk,clothing,87831e94,447.6,448.68,1.08,0.5972860110379381
5VPmpRR09ZU,person,b5d18f97,465.24,466.32,1.08,0.4761312357363439
UXR_bqyAy4E,person,a31bc6fa,371.88,372.96,1.08,0.8170970786855348
UXR_bqyAy4E,suit,eabe4f7e,229.56,230.64,1.08,0.6193154041813667
5VPmpRR09ZU,person,7ee162bb,473.16,474.24,1.08,0.5843469629879801
5VPmpRR09ZU,person,ba16d949,484.2,485.28,1.08,0.6199746013363557
5VPmpRR09ZU,person,bf9ca7c0,201.84,202.92,1.08,0.2527604773916473
5VPmpRR09ZU,person,c94e8d1d,357.72,358.8,1.08,0.8667126314737374
jzsiDRP5gXc,clothing,56b787d6,438.48,439.56,1.08,1.0191569863136951
5VPmpRR09ZU,person,d3b52637,421.2,422.28,1.08,0.5714403477411055
5VPmpRR09ZU,person,d825673b,444.12,445.2,1.08,0.5088547442184423
UXR_bqyAy4E,chair,fb2257b4,182.52,183.6,1.08,1.1794923222635092
EJMaCyibnsM,glasses,09b86d89,236.4,237.48,1.08,3.372005696169226
8AcQ8C9xa-A,outerwear,44c8645c,377.88,378.96,1.08,0.6386593214823549
jzsiDRP5gXc,dog,99d77ef0,438.12,439.2,1.08,1.0556345970200227
EJMaCyibnsM,flag,6266f2fd,231.24,232.32,1.08,1.0026851764772438
EJMaCyibnsM,tire,b6e09bca,327.12,328.2,1.08,1.6348449470925552
jzsiDRP5gXc,person,da2a314b,299.88,300.96,1.08,0.8848462365415142
jzsiDRP5gXc,person,ded59d42,436.56,437.64,1.08,1.3074357476219562
EJMaCyibnsM,person,73316de3,434.88,435.96,1.08,0.2305841665943948
8AcQ8C9xa-A,person,6cc5c6a8,135.24,136.32,1.08,0.2879791979085649
UXR_bqyAy4E,clothing,9e40c47e,312.48,313.56,1.08,1.2187764081108778
8AcQ8C9xa-A,person,56b890f5,321.0,322.08,1.08,1.8788624617787268
EJMaCyibnsM,person,f5e99985,370.2,371.28,1.08,0.3272467783234693
EJMaCyibnsM,person,e951af77,196.8,197.88,1.08,0.9534727228526452
_ZXJdYe4bpE,tie,9b265fa7,243.36,244.44,1.08,0.4493210051628031
UXR_bqyAy4E,tire,463e27d3,467.76,468.84,1.08,0.7614699004870079
jzsiDRP5gXc,outerwear,89856070,348.6,349.68,1.08,0.7941331376087595
jzsiDRP5gXc,person,2b7924c4,456.12,457.2,1.08,1.9589045230377369
WlLChq8FUxY,person,b41b2777,129.24,130.32,1.08,1.320292013699057
5VPmpRR09ZU,outerwear,ef140c4b,220.56,221.64,1.08,0.8492660358701822
jzsiDRP5gXc,pants,9973ee06,469.56,470.64,1.08,1.1252339600656316
jzsiDRP5gXc,pants,70dfda9e,475.92,477.0,1.08,2.064029138761546
EJMaCyibnsM,car,74f3982d,466.56,467.64,1.08,1.3265285054072098
EJMaCyibnsM,wheel,48193c7a,436.56,437.64,1.08,0.2967259696372303
EJMaCyibnsM,flag,f1f3de3f,330.48,331.56,1.08,0.8314057395370421
UXR_bqyAy4E,person,cf1245b2,312.36,313.44,1.08,0.5046303984062405
UXR_bqyAy4E,person,8260f581,313.92,315.0,1.08,0.9321418163501544
jzsiDRP5gXc,person,918340c0,447.48,448.56,1.08,1.439665956835828
WlLChq8FUxY,lighting,ea5b032c,213.96,215.04,1.08,0.7460774546616878
EJMaCyibnsM,person,e9d401ca,306.6,307.68,1.08,0.3131108391753769
8AcQ8C9xa-A,flag,9adc2a3c,304.8,305.88,1.08,2.3913689942611422
p59ZDdxszkk,clothing,f546dd62,462.36,463.44,1.08,0.6340826317449318
5VPmpRR09ZU,person,0770b355,367.8,368.88,1.08,0.5393975170623515
_ZXJdYe4bpE,tie,6f75d426,282.6,283.68,1.08,0.7853148720094788
8AcQ8C9xa-A,clothing,64e8d482,139.68,140.76,1.08,0.8608582830647808
EJMaCyibnsM,shorts,c2a56d7a,645.96,647.04,1.08,0.8830392482424227
EJMaCyibnsM,hat,72cc6c80,645.96,647.04,1.08,1.672090633402629
jzsiDRP5gXc,pants,51a8e8f7,556.2,557.28,1.08,1.001774310343249
EJMaCyibnsM,top,23fca977,645.96,647.04,1.08,0.7128015466998813
p59ZDdxszkk,flag,a3301d76,550.44,551.52,1.08,0.937074826578133
EJMaCyibnsM,umbrella,88fa017d,645.96,647.04,1.08,2.18826714194685
jzsiDRP5gXc,bicycle helmet,af6f2a45,588.84,589.92,1.08,0.7214981424545008
CcauXrkQNak,outerwear,bce3917e,113.614,114.615,1.001,1.1425315855049467
CcauXrkQNak,pants,a1f9bb87,59.66,60.661,1.001,0.609221800283422
CcauXrkQNak,outerwear,4b719a5b,132.733,133.734,1.001,1.047588124185865
CcauXrkQNak,packaged goods,7be24eb3,80.08,81.081,1.001,1.7981713679237858
CcauXrkQNak,pants,6131a1e1,150.25,151.251,1.001,0.5475145638293235
CcauXrkQNak,pants,00c2f39f,158.158,159.159,1.001,1.08568567612236
CcauXrkQNak,pants,26692d91,88.588,89.59,1.001,0.5988762229290427
CcauXrkQNak,clothing,38df896c,178.879,179.88,1.001,1.0634970951623488
CcauXrkQNak,person,e20aa644,30.13,31.131,1.001,0.8119167129024539
CcauXrkQNak,clothing,f2994b6f,11.511,12.512,1.001,0.6374000587270016
CcauXrkQNak,clothing,6f334a64,29.129,30.13,1.001,0.9014312188879954
CcauXrkQNak,outerwear,4150bbe3,124.825,125.826,1.001,0.7766791021892722
CcauXrkQNak,bag,eb69d409,129.429,130.43,1.001,0.94186057679751
CcauXrkQNak,hat,f09acce1,181.081,182.082,1.001,1.1148463923930831
CcauXrkQNak,person,cec6b46d,145.045,146.046,1.001,0.6690113523578279
5VPmpRR09ZU,person,8c5b8cba,321.84,322.8,0.96,1.7607563335091518
jzsiDRP5gXc,glasses,cdca5d1b,380.52,381.48,0.96,2.7790151227512263
jzsiDRP5gXc,car,612dd08d,647.64,648.6,0.96,1.7418554140342235
8AcQ8C9xa-A,person,2ea9e6d8,518.04,519.0,0.96,0.9964364118252031
5VPmpRR09ZU,sunglasses,cb596eaa,362.64,363.6,0.96,2.750423198989968
UXR_bqyAy4E,clothing,2b1ab351,323.4,324.36,0.96,0.7710903855479259
EJMaCyibnsM,clothing,bded40e6,673.68,674.64,0.96,0.9708670158943696
jzsiDRP5gXc,glasses,d308e27a,573.0,573.96,0.96,1.6922676446573193
5VPmpRR09ZU,hat,b449e1f7,359.64,360.6,0.96,0.9997385953797504
5VPmpRR09ZU,person,c389e99c,451.08,452.04,0.96,0.477120152789423
EJMaCyibnsM,person,0fdaf4d4,335.52,336.48,0.96,0.90304124154975
EJMaCyibnsM,pants,1d7792ba,326.52,327.48,0.96,0.6349684153677949
EJMaCyibnsM,hat,ca9390be,561.36,562.32,0.96,1.945902940473084
jzsiDRP5gXc,tire,7b93a265,333.96,334.92,0.96,0.4002374634037441
5VPmpRR09ZU,person,5f842893,451.08,452.04,0.96,0.5743009501548731
5VPmpRR09ZU,person,d9c48acf,457.2,458.16,0.96,0.4349305139015646
8AcQ8C9xa-A,hat,03cebffd,310.2,311.16,0.96,1.0170871836674689
UXR_bqyAy4E,luggage & bags,6bac95bc,523.68,524.64,0.96,0.3845415352569702
5VPmpRR09ZU,clothing,cd1deb67,382.08,383.04,0.96,0.5242674520382589
UXR_bqyAy4E,flag,45dd2903,284.76,285.72,0.96,0.2288033072448456
UXR_bqyAy4E,person,0982379c,491.4,492.36,0.96,0.639389062927474
EJMaCyibnsM,person,f1063b32,623.16,624.12,0.96,0.719515894976338
EJMaCyibnsM,clothing,52f2568f,626.04,627.0,0.96,0.4251085648381402
jzsiDRP5gXc,person,3da6cac5,549.0,549.96,0.96,0.5954609176539429
UXR_bqyAy4E,person,dd683d85,338.76,339.72,0.96,0.6393586177050727
EJMaCyibnsM,shoe,72e62965,542.88,543.84,0.96,1.0968402246293998
UXR_bqyAy4E,hat,934cde83,362.28,363.24,0.96,1.2833885780558472
EJMaCyibnsM,person,31b029f7,384.84,385.8,0.96,0.4811223781284296
EJMaCyibnsM,clothing,27feea75,378.96,379.92,0.96,2.6452612931541206
5VPmpRR09ZU,clothing,1f03aca5,386.4,387.36,0.96,0.7952726074018279
p59ZDdxszkk,flag,71c9f5f4,518.88,519.84,0.96,0.6269919136481057
UXR_bqyAy4E,person,fac93e0d,457.2,458.16,0.96,0.3676595007764947
jzsiDRP5gXc,pants,150a69b8,549.12,550.08,0.96,0.5218247774344454
5VPmpRR09ZU,person,61dbccdb,364.08,365.04,0.96,1.2644542894682358
EJMaCyibnsM,person,33f3546a,656.04,657.0,0.96,0.6275659794617507
8AcQ8C9xa-A,outerwear,dbd6191c,518.04,519.0,0.96,1.5204914021284788
EJMaCyibnsM,hat,6b164f88,329.28,330.24,0.96,1.8870040634242649
UXR_bqyAy4E,person,e5b071fb,531.0,531.96,0.96,0.5065616801172486
5VPmpRR09ZU,person,a08ca3d3,363.96,364.92,0.96,1.2444738529434072
UXR_bqyAy4E,person,1dc252db,369.96,370.92,0.96,0.5183433200587452
5VPmpRR09ZU,person,7fc6e437,403.2,404.16,0.96,0.3962701156989641
5VPmpRR09ZU,hat,6db141c1,362.52,363.48,0.96,1.0547473690378308
8AcQ8C9xa-A,outerwear,c59a6cce,445.08,446.04,0.96,1.9248705026361097
EJMaCyibnsM,flag,0404af40,682.56,683.52,0.96,0.4570722010809007
5VPmpRR09ZU,person,75e7ea8c,354.96,355.92,0.96,0.7903736007743932
UXR_bqyAy4E,hat,b606b53e,161.04,162.0,0.96,0.8904914359193218
8AcQ8C9xa-A,person,436c5386,133.92,134.88,0.96,0.3749390255617121
8AcQ8C9xa-A,outerwear,f29aeabd,135.48,136.44,0.96,0.7180051653346942
8AcQ8C9xa-A,person,44828fa7,133.92,134.88,0.96,0.4045133588817131
8AcQ8C9xa-A,clothing,758707cf,129.6,130.56,0.96,0.6385039695270576
UXR_bqyAy4E,person,b4b39ef3,150.12,151.08,0.96,0.3885037480397541
8AcQ8C9xa-A,clothing,a1d01ef0,210.48,211.44,0.96,4.478660878324085
EJMaCyibnsM,pants,e6f282ca,97.08,98.04,0.96,0.5338315731508427
8AcQ8C9xa-A,person,c2c9ba61,232.2,233.16,0.96,0.8775557077164866
_ZXJdYe4bpE,shirt,61788e6b,154.56,155.52,0.96,0.9880191390600422
UXR_bqyAy4E,clothing,6ddaaddf,103.8,104.76,0.96,0.6899065574506019
EJMaCyibnsM,person,801c48cc,88.8,89.76,0.96,0.3363228908789715
jzsiDRP5gXc,packaged goods,f2391be6,152.28,153.24,0.96,0.6643302409132741
DUyv6voIQOI,flag,6c065ab8,67.08,68.04,0.96,0.1488490929807715
WlLChq8FUxY,packaged goods,0b610ae2,78.96,79.92,0.96,0.2972185713612015
UXR_bqyAy4E,person,6b0960fb,79.44,80.4,0.96,0.6597991472252537
6quOC6McLZU,clothing,ece6cc30,83.16,84.12,0.96,0.8244541837894309
jzsiDRP5gXc,mirror,f6fc63e0,209.4,210.36,0.96,3.100473113275102
8AcQ8C9xa-A,outerwear,e039273d,239.16,240.12,0.96,0.5384374832940743
_ZXJdYe4bpE,person,34b482c8,193.92,194.88,0.96,0.2740968589316984
5VPmpRR09ZU,hat,0a0cfc3c,200.04,201.0,0.96,0.9226627860472054
_ZXJdYe4bpE,person,343a19d1,193.92,194.88,0.96,0.1671161880283475
UXR_bqyAy4E,person,0a4ebc52,161.4,162.36,0.96,0.8000087842579099
8AcQ8C9xa-A,person,a3576dcc,133.2,134.16,0.96,0.4396329073887421
WlLChq8FUxY,scarf,0749b321,187.32,188.28,0.96,0.3794641937815097
jzsiDRP5gXc,lighting,0fb6d5b1,192.84,193.8,0.96,0.5837289020517588
UXR_bqyAy4E,flag,3729edae,100.8,101.76,0.96,0.1531572331192864
EJMaCyibnsM,car,6420c4ae,237.6,238.56,0.96,1.2390216930358238
QYgKCy64CV0,hat,4e1c72a6,92.52,93.48,0.96,1.0561706950604144
UXR_bqyAy4E,person,83a891d8,64.08,65.04,0.96,0.3426855781141225
jzsiDRP5gXc,person,c0ddfa58,134.64,135.6,0.96,0.6714097894924339
8AcQ8C9xa-A,clothing,6192122a,240.0,240.96,0.96,0.3693551839483291
UXR_bqyAy4E,flag,048c9679,78.24,79.2,0.96,0.9048664128259508
6quOC6McLZU,luggage & bags,92b5b119,88.08,89.04,0.96,0.5803560485817743
UXR_bqyAy4E,person,74b83477,191.88,192.84,0.96,0.7693406893921323
_ZXJdYe4bpE,top,f446feee,155.88,156.84,0.96,0.6636154807562129
8AcQ8C9xa-A,pants,1297d41d,135.48,136.44,0.96,0.5061516229067152
UXR_bqyAy4E,hat,e38c69b5,154.56,155.52,0.96,1.8502784013156053
6quOC6McLZU,table,739ee051,73.44,74.4,0.96,1.823601926946195
5VPmpRR09ZU,packaged goods,2cde16e1,124.44,125.4,0.96,0.7600610079066165
5VPmpRR09ZU,outerwear,df92d7ea,201.84,202.8,0.96,0.2849327296682063
EJMaCyibnsM,outerwear,b0865ccc,134.76,135.72,0.96,0.8860996134837276
jwqrVwh0ZpQ,car,88b74a0c,84.24,85.2,0.96,2.003941615675422
8AcQ8C9xa-A,person,6e4c252a,210.6,211.56,0.96,0.685885989111388
EJMaCyibnsM,person,bc79b399,199.56,200.52,0.96,0.4571475821856315
5VPmpRR09ZU,person,9014e009,149.4,150.36,0.96,0.3899443901849211
5VPmpRR09ZU,outerwear,2785d53f,230.04,231.0,0.96,1.4353808404110693
UXR_bqyAy4E,furniture,6883514c,198.84,199.8,0.96,0.8946059815524725
UXR_bqyAy4E,suit,c55d34f4,250.32,251.28,0.96,0.6720753957258566
EJMaCyibnsM,clothing,a61759c0,227.28,228.24,0.96,0.6992524211036202
EJMaCyibnsM,lighting,564bddda,69.72,70.68,0.96,1.373658353263345
EJMaCyibnsM,person,7d3e089e,212.64,213.6,0.96,0.4620230621984598
QYgKCy64CV0,person,060da24d,91.44,92.4,0.96,0.9166876606671353
8AcQ8C9xa-A,person,48435dd1,153.72,154.68,0.96,0.2877917857488079
UXR_bqyAy4E,person,7b6e885d,119.88,120.84,0.96,1.035913626936677
UXR_bqyAy4E,person,ce69994f,132.12,133.08,0.96,0.6235076982215889
EJMaCyibnsM,person,8381103e,152.04,153.0,0.96,0.4437472192648368
EJMaCyibnsM,person,ce0c6643,92.52,93.48,0.96,1.051528517436104
_ZXJdYe4bpE,tie,b55a33b1,155.88,156.84,0.96,0.3527853080781831
QYgKCy64CV0,person,1270ab36,159.48,160.44,0.96,0.752066902361934
WlLChq8FUxY,person,4832ae4d,119.52,120.48,0.96,0.8397356323696814
8AcQ8C9xa-A,person,5fa3cd5a,104.88,105.84,0.96,0.3361316113756621
UXR_bqyAy4E,furniture,9bd78e06,201.12,202.08,0.96,0.8648312609001095
jwqrVwh0ZpQ,hat,737932df,79.08,80.04,0.96,0.5976902039419938
jwqrVwh0ZpQ,person,8d03f4b2,80.16,81.12,0.96,0.6859823280792013
8AcQ8C9xa-A,person,ecf38134,210.48,211.44,0.96,1.3668815320381162
jzsiDRP5gXc,person,db71c82c,192.84,193.8,0.96,0.8265656508665449
p59ZDdxszkk,flag,ab44e36d,188.88,189.84,0.96,0.606950256925029
8AcQ8C9xa-A,outerwear,14974505,239.16,240.12,0.96,0.6365421909398479
EJMaCyibnsM,person,c8b76ac4,236.16,237.12,0.96,0.4940110238043909
_ZXJdYe4bpE,hat,f8b711ad,152.28,153.24,0.96,0.9934994815685028
jwqrVwh0ZpQ,suit,8cda01b9,143.4,144.36,0.96,0.7190259125821586
jwqrVwh0ZpQ,flag,e631d270,68.52,69.48,0.96,0.5080920598051153
5VPmpRR09ZU,hat,a2f96c7c,144.12,145.08,0.96,1.3288517720188375
UXR_bqyAy4E,clothing,0c019830,146.4,147.36,0.96,0.4438771151679053
UXR_bqyAy4E,person,6aa2f4a2,161.16,162.12,0.96,0.7188010180464663
jwqrVwh0ZpQ,person,e279d16e,72.72,73.68,0.96,0.6500136898165569
UXR_bqyAy4E,hat,208d5f0e,115.08,116.04,0.96,1.4090154080582262
jzsiDRP5gXc,tie,dc3a4be4,148.32,149.28,0.96,0.3673463037302726
jzsiDRP5gXc,car,ec92306d,82.08,83.04,0.96,1.16416764634453
jwqrVwh0ZpQ,flag,8b487d93,70.8,71.76,0.96,0.6649393119995297
FiJTenAqt5M,outerwear,6f3c342b,136.92,137.88,0.96,1.2295909690445308
EJMaCyibnsM,person,dca1c931,128.16,129.12,0.96,0.4189284164661946
UXR_bqyAy4E,person,9b87b02d,167.04,168.0,0.96,1.0791514671798066
QYgKCy64CV0,clothing,4b575a1e,173.76,174.72,0.96,0.726800696316275
jzsiDRP5gXc,packaged goods,41498f21,227.28,228.24,0.96,0.6071838570145337
p59ZDdxszkk,flag,f7425b59,129.12,130.08,0.96,0.7184363728640117
5VPmpRR09ZU,person,d5d5e947,215.04,216.0,0.96,0.1599859019379067
WlLChq8FUxY,clothing,a2591969,114.72,115.68,0.96,0.9830328765348336
jwqrVwh0ZpQ,person,3b5c45a9,99.72,100.68,0.96,3.201519674453538
QYgKCy64CV0,hat,82aa7bcc,106.8,107.76,0.96,1.2629963214566176
5VPmpRR09ZU,glasses,74edf781,242.28,243.24,0.96,1.3916851117193187
8AcQ8C9xa-A,pants,a362129d,135.48,136.44,0.96,0.616770258304877
QYgKCy64CV0,hat,7ca04d96,100.08,101.04,0.96,0.8126575191009935
_ZXJdYe4bpE,outerwear,33310723,195.48,196.44,0.96,0.4808336556462059
p59ZDdxszkk,flag,ebd64208,149.28,150.24,0.96,0.3707745074250836
EJMaCyibnsM,packaged goods,24fbc833,75.6,76.56,0.96,1.6393891979146935
5VPmpRR09ZU,hat,0549222b,134.04,135.0,0.96,0.7792202957529385
UXR_bqyAy4E,hat,0824524c,79.44,80.4,0.96,0.949574835860326
_ZXJdYe4bpE,door,311c7883,195.84,196.8,0.96,0.5347244183168004
8AcQ8C9xa-A,outerwear,845070a2,215.16,216.12,0.96,0.6430324722106385
p59ZDdxszkk,outerwear,08370343,185.88,186.84,0.96,0.7925205095934569
WlLChq8FUxY,clothing,41d9f65d,119.52,120.48,0.96,0.4784621815194949
QYgKCy64CV0,hat,e864d048,105.24,106.2,0.96,1.412053900531621
_ZXJdYe4bpE,pants,446ce0c3,243.0,243.96,0.96,0.6222617438572389
UXR_bqyAy4E,person,8cf5abb6,66.6,67.56,0.96,0.6016703650257497
jzsiDRP5gXc,person,f7dfe680,166.32,167.28,0.96,0.9629555886346862
jzsiDRP5gXc,hat,4c3c769e,124.32,125.28,0.96,0.6242578885310266
5VPmpRR09ZU,person,8ced0eb5,214.2,215.16,0.96,0.2176823904151072
WlLChq8FUxY,person,4efbeaed,139.32,140.28,0.96,0.5242819292886095
8AcQ8C9xa-A,hat,480c76dd,135.0,135.96,0.96,1.0742639046712663
QYgKCy64CV0,person,dcc7384b,141.72,142.68,0.96,0.8943921843317794
p59ZDdxszkk,clothing,6a7eac16,188.76,189.72,0.96,0.6083201587671185
QYgKCy64CV0,person,ba3ad5d1,100.08,101.04,0.96,0.5826523025809861
jzsiDRP5gXc,hat,c6f1b7a0,156.48,157.44,0.96,1.8443933758203248
EJMaCyibnsM,curtain,7f336c1c,98.16,99.12,0.96,0.9356370426985698
UXR_bqyAy4E,clothing,6c2af8e8,189.48,190.44,0.96,0.7756742389746495
jzsiDRP5gXc,outerwear,bc5dcd9a,70.32,71.28,0.96,1.074722960769408
jzsiDRP5gXc,car,9604ff6f,204.84,205.8,0.96,1.1012702057974066
8AcQ8C9xa-A,hat,7a362c02,142.44,143.4,0.96,0.9766094500332536
jwqrVwh0ZpQ,hat,a0393632,79.08,80.04,0.96,1.295668729463079
jzsiDRP5gXc,pillow,c5d8d54c,242.76,243.72,0.96,1.3069875884359885
UXR_bqyAy4E,person,3e8df86d,172.92,173.88,0.96,0.2619947824254074
WlLChq8FUxY,clothing,050ddf01,155.04,156.0,0.96,0.6221660687988454
5VPmpRR09ZU,flag,8aaa814c,200.4,201.36,0.96,0.4310735709499455
jzsiDRP5gXc,car,dfb73e98,205.2,206.16,0.96,1.4147274693563587
UXR_bqyAy4E,person,40912c55,221.04,222.0,0.96,0.3625815393376446
5VPmpRR09ZU,person,3c09df04,144.72,145.68,0.96,0.3261014846256015
EJMaCyibnsM,furniture,cc16e451,151.2,152.16,0.96,3.462268491326815
QYgKCy64CV0,person,cfc01b99,91.44,92.4,0.96,0.8072088993055055
5VPmpRR09ZU,flag,64496d02,203.4,204.36,0.96,0.3664653626541447
_ZXJdYe4bpE,outerwear,737fbc25,244.92,245.88,0.96,0.8072246147440043
UXR_bqyAy4E,person,c1fb4257,146.88,147.84,0.96,0.3378390780412184
8AcQ8C9xa-A,shoe,f31e39a8,219.6,220.56,0.96,0.3703898420053165
jwqrVwh0ZpQ,clothing,39bbbc19,33.48,34.44,0.96,0.7597177956329587
_ZXJdYe4bpE,person,1bc4df79,10.44,11.4,0.96,1.3214039294356823
UXR_bqyAy4E,hat,c77a77cb,48.36,49.32,0.96,1.447183083536722
jzsiDRP5gXc,display device,f077387a,44.16,45.12,0.96,1.869093566396658
jwqrVwh0ZpQ,clothing,72228ca2,35.88,36.84,0.96,0.655871745696059
